Survey year,Survey ID,Survey name official,Survey name,Survey abbriviation,Cruise ID,Cruise code,Stratum ID,Station ID,Haul ID,Haul number,Vessel ID,Vessel name,Date and time,Start latitude (decimal degrees),Start longitude (decimal degrees),End latitude (decimal degrees),End longitude (decimal degrees),Depth (m),Distance fished (km),Tow duration (decimal hr),Area swept (km),Net height (m),Net width (m),Haul performance code,Bottom temperature (degrees Celsius),Surface temperature (degrees Celsius),Taxon code,Taxon common name,Taxon scientific name,Taxon weight (kg),Taxon count,Weight CPUE (kg/km2),Number CPUE (no/km2),Taxon confidence rating,Lowest taxonomic rank,Integrated taxonomic information system (ITIS) serial number,World register of marine species (WoRMS) taxonomic serial number
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,61,F-23,937526,120,89,ALDEBARAN,12-JUL-1998 11:47AM,56.67255,-171.35033,56.64613,-171.34728,119,2.941,.53,.056232,1.855,19.12,0,3.6,8.2,68580,snow crab,Chionoecetes opilio,6.7,19,119.149408,337.886382,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,10,E-11,937415,9,89,ALDEBARAN,12-JUN-1998 06:25AM,56.32082,-161.61792,56.34638,-161.61643,65,2.847,.51,.047892,2.474,16.822,0,3.9,9,68580,snow crab,Chionoecetes opilio,.2,1,4.176042,20.880212,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,31,B-07,937431,25,89,ALDEBARAN,19-JUN-1998 06:27AM,55.32213,-164.00417,55.3477,-164.00213,77,2.844,.51,.05002,2.286,17.588,5.1,4.9,6.3,68580,snow crab,Chionoecetes opilio,.25,1,4.997974,19.991894,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,82,U-26,1010833,144,89,ALDEBARAN,06-JUL-2000 02:15PM,61.65417,-174.43381,61.67905,-174.4333,77,2.797,.51,.048038,2.333,17.175,0,-1.6,6.6,68580,snow crab,Chionoecetes opilio,64.406,3442,1340.716998,71650.900658,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,61,R-28,1010855,168,89,ALDEBARAN,11-JUL-2000 04:56PM,60.65993,-175.4467,60.68402,-175.4631,107,2.886,.52,.052286,2.506,18.117,0,.6,8.2,68580,snow crab,Chionoecetes opilio,41,195,784.15379,3729.511926,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,31,I-04,1010745,69,89,ALDEBARAN,15-JUN-2000 06:21AM,57.67653,-165.8838,57.65142,-165.886,64,2.823,.51,.043948,2.498,15.568,0,1.3,4.5,68580,snow crab,Chionoecetes opilio,27.858,281,633.878809,6393.852582,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,42,H-20,1010781,105,89,ALDEBARAN,23-JUN-2000 06:17PM,57.32528,-169.59959,57.35035,-169.60201,61,2.821,.51,.044769,2.531,15.87,0,,6.6,68580,snow crab,Chionoecetes opilio,1.148,5,25.642589,111.683751,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,62,Q-27,965696,163,89,ALDEBARAN,05-JUL-1999 03:32PM,60.33519,-174.6958,60.36216,-174.6987,101,3.031,.54,.05624,2.002,18.555,0,.5,7.1,68580,snow crab,Chionoecetes opilio,14.8,95,263.156936,1689.183032,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,61,Q-31,965705,181,89,ALDEBARAN,09-JUL-1999 11:47AM,60.31855,-177.3508,60.29429,-177.3666,144,2.894,.51,.05685,1.826,19.644,0,.5,6.9,68580,snow crab,Chionoecetes opilio,16.5,61,290.238815,1073.004103,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,20,N-19,965606,90,89,ALDEBARAN,14-JUN-1999 03:57PM,59.34565,-169.237,59.32121,-169.2446,53,2.8,.49,.047034,2.684,16.798,0,-.7,2.8,68580,snow crab,Chionoecetes opilio,3.4,102,72.287517,2168.625517,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,41,L-21,965615,117,89,ALDEBARAN,20-JUN-1999 03:15PM,58.67749,-170.42821,58.70477,-170.4261,75,3.054,.54,.055751,2.426,18.255,0,-1.1,4.1,68580,snow crab,Chionoecetes opilio,9.7,29,173.988628,520.172188,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,42,I-19,965631,96,89,ALDEBARAN,16-JUN-1999 06:27AM,57.67461,-169.0377,57.65228,-169.0533,70,2.718,.5,.047073,2.5,17.319,0,.7,4.2,68580,snow crab,Chionoecetes opilio,4.1,17,87.098684,361.140884,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,20,O-19,937507,101,89,ALDEBARAN,08-JUL-1998 01:38PM,59.65537,-169.27132,59.681,-169.27945,48,2.896,.53,.049553,2.168,17.111,0,3.6,7.8,68580,snow crab,Chionoecetes opilio,.1,2,2.018023,40.360454,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,41,M-21,937515,109,89,ALDEBARAN,10-JUL-1998 12:28PM,59.01015,-170.47752,58.98428,-170.46367,71,2.985,.54,.054148,1.876,18.14,0,1.5,7.5,68580,snow crab,Chionoecetes opilio,71.1,206,1313.070313,3804.395,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,42,G-22,937524,118,89,ALDEBARAN,12-JUL-1998 06:33AM,57.00958,-170.77465,56.984,-170.77742,95,2.853,.54,.053257,1.939,18.667,0,4,6.1,68580,snow crab,Chionoecetes opilio,1.2,4,22.53227,75.107567,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,31,J-03,937468,62,89,ALDEBARAN,29-JUN-1998 11:13AM,57.9907,-166.51278,58.01683,-166.51092,61,2.91,.52,.051367,2.07,17.652,0,2.8,7.5,68580,snow crab,Chionoecetes opilio,97.9,207,1905.881015,4029.799491,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,10,J-07,937439,33,89,ALDEBARAN,20-JUN-1998 01:52PM,57.98695,-163.9912,58.01248,-163.99632,46,2.856,.52,.04733,2.269,16.572,0,3.3,5.2,68580,snow crab,Chionoecetes opilio,.7,2,14.789889,42.256825,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,10,K-05,937447,41,89,ALDEBARAN,22-JUN-1998 11:12AM,58.34333,-165.28722,58.31697,-165.29333,42,2.958,.52,.049845,2.395,16.851,0,3.2,4.2,68580,snow crab,Chionoecetes opilio,.5,1,10.031044,20.062089,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,31,C-05,937455,49,89,ALDEBARAN,24-JUN-1998 06:27AM,55.67937,-165.20092,55.65388,-165.20722,107,2.862,.52,.053705,2.064,18.765,0,4.5,6.7,68580,snow crab,Chionoecetes opilio,7.7,13,143.374702,242.061185,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,31,E-03,937463,57,89,ALDEBARAN,28-JUN-1998 08:53AM,56.32428,-166.4158,56.34975,-166.40873,104,2.869,.51,.052876,2.091,18.43,0,3.6,7.8,68580,snow crab,Chionoecetes opilio,16.1,68,304.487867,1286.035714,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,32,GF1918,937494,88,89,ALDEBARAN,05-JUL-1998 02:01PM,56.84922,-168.62517,56.82898,-168.59843,96,2.802,.54,.05254,1.755,18.751,0,3.6,8.5,68580,snow crab,Chionoecetes opilio,38.7,107,736.577418,2036.53188,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,42,J-19,937502,96,89,ALDEBARAN,07-JUL-1998 02:42PM,57.99368,-169.0715,58.01873,-169.07452,70,2.794,.52,.049865,2.049,17.847,0,2.1,8.5,68580,snow crab,Chionoecetes opilio,151.2,370,3032.216214,7420.105816,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,41,P-21,937510,104,89,ALDEBARAN,09-JUL-1998 08:40AM,60.01162,-170.63035,59.98585,-170.6214,65,2.913,.53,.052149,2.071,17.902,0,2.2,8.8,68580,snow crab,Chionoecetes opilio,172.3,908,3304.024355,17411.805657,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,42,J-21,937518,112,89,ALDEBARAN,11-JUL-1998 06:34AM,58.01043,-170.32805,57.98478,-170.32957,75,2.854,.53,.051535,1.837,18.057,0,2.2,7.7,68580,snow crab,Chionoecetes opilio,62.4,176,1210.835158,3415.176088,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,41,N-22,1010796,120,89,ALDEBARAN,26-JUN-2000 02:17PM,59.3462,-171.1839,59.32156,-171.1902,74,2.81,.51,.046154,2.365,16.425,0,1.2,8.2,68580,snow crab,Chionoecetes opilio,19.468,156,421.802976,3379.970425,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,61,G-26,1010811,212,89,ALDEBARAN,20-JUL-2000 12:06PM,57.01105,-173.2524,56.98606,-173.25169,140,2.789,.51,.049351,2.137,17.695,0,3.3,9.2,68580,snow crab,Chionoecetes opilio,8.4,15,170.208093,303.943022,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,43,P-24,1010826,136,89,ALDEBARAN,05-JUL-2000 06:34AM,60.00027,-172.63409,59.9831,-172.64371,67,2.025,.37,.033253,2.542,16.421,1.12,.3,7.9,68580,snow crab,Chionoecetes opilio,21.7,374,652.582022,11247.266185,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,61,P-31,1010841,153,89,ALDEBARAN,08-JUL-2000 02:56PM,60.01243,-177.21561,59.98822,-177.21249,135,2.717,.49,.046434,2.205,17.09,0,.3,8.7,68580,snow crab,Chionoecetes opilio,70.2,565,1511.838536,12167.931234,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,41,R-26,1010856,169,89,ALDEBARAN,12-JUL-2000 06:58AM,60.68113,-174.13499,60.66631,-174.1366,86,1.667,.32,.030088,2.415,18.049,0,.4,7.9,68580,snow crab,Chionoecetes opilio,178.5,3107,5932.660218,103264.847612,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,41,P-21,965647,121,89,ALDEBARAN,21-JUN-1999 01:56PM,60.01079,-170.61749,60.03632,-170.6102,67,2.917,.52,.052375,2.577,17.955,0,-1.6,3.6,68580,snow crab,Chionoecetes opilio,35.8,264,683.535678,5040.598296,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,43,ON2524,965655,133,89,ALDEBARAN,24-JUN-1999 11:23AM,59.48234,-172.91901,59.46357,-172.95779,95,3.101,.54,.059508,1.946,19.19,0,.1,4.4,68580,snow crab,Chionoecetes opilio,71.1,201,1194.793523,3377.686332,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,43,ON2625,965678,132,89,ALDEBARAN,24-JUN-1999 09:02AM,59.49889,-173.47701,59.49032,-173.42619,103,3.082,.55,.058694,2.022,19.044,0,.4,4.5,68580,snow crab,Chionoecetes opilio,34.35,142,585.242604,2419.343517,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,61,K-25,965687,141,89,ALDEBARAN,26-JUN-1999 06:31AM,58.32463,-172.9258,58.3061,-172.9193,108,2.136,.38,.039371,2.078,18.432,0,1.6,5.6,68580,snow crab,Chionoecetes opilio,27.7,96,703.567968,2438.358302,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,61,Q-30,965713,180,89,ALDEBARAN,09-JUL-1999 09:29AM,60.34276,-176.7593,60.34526,-176.8103,136,2.872,.53,.054786,1.863,19.076,0,.2,6.6,68580,snow crab,Chionoecetes opilio,123.1,1595,2246.913241,29113.132575,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,61,L-28,965743,192,89,ALDEBARAN,11-JUL-1999 02:18PM,58.74189,-174.9819,58.74512,-174.9317,141,2.97,.53,.055411,1.799,18.657,0,2.1,6.9,68580,snow crab,Chionoecetes opilio,2.9,6,52.335905,108.281182,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,31,B-07,965599,39,89,ALDEBARAN,30-MAY-1999 04:30PM,55.34834,-164.0274,55.32493,-164.043,79,2.847,.51,.053008,2.45,18.619,0,2.3,4.6,68580,snow crab,Chionoecetes opilio,4.2,8,79.232885,150.919782,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,31,F-01,937484,78,89,ALDEBARAN,02-JUL-1998 01:32PM,56.67757,-167.68488,56.65287,-167.69223,102,2.781,.48,.045753,2.275,16.452,0,3.4,8.6,68580,snow crab,Chionoecetes opilio,26.6,55,581.382489,1202.10665,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,42,G-20,937492,86,89,ALDEBARAN,05-JUL-1998 09:06AM,56.99897,-169.5701,56.99228,-169.5241,60,2.906,.53,.049771,2.134,17.127,0,3,7.3,68580,snow crab,Chionoecetes opilio,29.2,88,586.686296,1768.095686,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,31,E-09,937429,23,89,ALDEBARAN,17-JUN-1998 09:07AM,56.3435,-162.80402,56.31805,-162.80195,78,2.835,.52,.051713,2.221,18.241,0,4,7.5,68580,snow crab,Chionoecetes opilio,6.8,24,131.494384,464.097827,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,31,H-07,937437,31,89,ALDEBARAN,20-JUN-1998 08:59AM,57.32202,-163.98607,57.34775,-163.98238,62,2.869,.51,.049091,2.182,17.111,0,3.2,6.3,68580,snow crab,Chionoecetes opilio,1.4,6,28.518199,122.220853,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,41,K-01,937479,73,89,ALDEBARAN,01-JUL-1998 01:49PM,58.32468,-167.83375,58.29833,-167.83505,61,2.933,.52,.050486,2.146,17.213,0,2.8,7.3,68580,snow crab,Chionoecetes opilio,102.1,301,2022.353683,5962.080888,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,50,C-01,937487,81,89,ALDEBARAN,03-JUL-1998 09:29AM,55.6545,-167.5805,55.67945,-167.57398,135,2.807,.52,.05468,1.933,19.48,0,4,8,68580,snow crab,Chionoecetes opilio,9,16,164.592918,292.609632,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,31,G-02,1010752,76,89,ALDEBARAN,16-JUN-2000 11:27AM,56.9876,-167.082,57.01279,-167.0854,73,2.84,.51,.044168,2.405,15.552,0,2.6,6.2,68580,snow crab,Chionoecetes opilio,9.4,25,212.825306,566.024749,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,50,D-18,1010774,98,89,ALDEBARAN,22-JUN-2000 03:15PM,56.01429,-168.21919,55.98961,-168.2222,149,2.782,.52,.047594,2.502,17.108,0,3.5,6.5,68580,snow crab,Chionoecetes opilio,1.75,3,36.768988,63.032552,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,41,N-20,1010789,113,89,ALDEBARAN,25-JUN-2000 08:54AM,59.32381,-169.86571,59.34842,-169.873,59,2.816,.5,.04652,2.352,16.52,0,,4.8,68580,snow crab,Chionoecetes opilio,214.96,3195,4620.776469,68679.665144,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,42,GF2221,1010804,128,89,ALDEBARAN,29-JUN-2000 06:31AM,56.8434,-170.4687,56.81946,-170.4614,100,2.749,.5,.049141,2.367,17.876,0,3,8,68580,snow crab,Chionoecetes opilio,10.516,35,213.995919,712.234421,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,61,L-25,1010819,181,89,ALDEBARAN,14-JUL-2000 06:59AM,58.66434,-173.0174,58.67289,-172.97189,111,2.847,.53,.049603,2.353,17.423,0,2.7,8.6,68580,snow crab,Chionoecetes opilio,74.4,978,1499.900783,19716.437709,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,20,L-01,965623,81,89,ALDEBARAN,13-JUN-1999 06:20AM,58.65305,-167.86659,58.67799,-167.8716,50,2.828,.51,.046897,2.735,16.583,0,.6,1.3,68580,snow crab,Chionoecetes opilio,1.8,25,38.382212,533.086277,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,42,G-21,965639,108,89,ALDEBARAN,19-JUN-1999 09:45AM,57.01119,-170.1787,57.02427,-170.2195,68,2.912,.5,.047783,2.651,16.409,0,2,3,68580,snow crab,Chionoecetes opilio,6.9,22,144.402797,460.414715,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,61,I-24,965663,147,89,ALDEBARAN,27-JUN-1999 08:47AM,57.67491,-172.1996,57.64813,-172.2005,107,2.996,.55,.05515,2.115,18.408,0,1.5,6.1,68580,snow crab,Chionoecetes opilio,8.56,26,155.21202,471.438377,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,41,M-24,965671,136,89,ALDEBARAN,25-JUN-1999 06:36AM,58.99519,-172.5466,58.99836,-172.5938,98,2.778,.49,.051635,2.151,18.587,0,,4.6,68580,snow crab,Chionoecetes opilio,9.1,25,176.23812,484.17066,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,41,R-27,965697,164,89,ALDEBARAN,06-JUL-1999 06:51AM,60.66146,-174.7717,60.65923,-174.7205,96,2.875,.53,.055916,2.059,19.449,0,.1,6.9,68580,snow crab,Chionoecetes opilio,11.9,105,212.819705,1877.820923,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,31,E-05,937453,47,89,ALDEBARAN,23-JUN-1998 01:43PM,56.34267,-165.2058,56.31692,-165.20537,73,2.866,.51,.051164,2.33,17.852,0,3,6.8,68580,snow crab,Chionoecetes opilio,13.1,38,256.040243,742.712157,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,50,C-03,937461,55,89,ALDEBARAN,27-JUN-1998 04:20PM,55.65523,-166.38393,55.68228,-166.38967,126,3.033,.55,.057111,1.855,18.83,0,3.9,9,68580,snow crab,Chionoecetes opilio,8.3,23,145.33003,402.721769,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,42,I-19,937500,94,89,ALDEBARAN,07-JUL-1998 10:44AM,57.65662,-169.03938,57.68213,-169.04458,69,2.857,.52,.050806,1.959,17.783,0,2.4,7.9,68580,snow crab,Chionoecetes opilio,38.5,109,757.784051,2145.414587,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,20,P-19,937508,102,89,ALDEBARAN,08-JUL-1998 03:58PM,59.98813,-169.32033,60.01523,-169.32655,46,3.03,.52,.051049,2.185,16.848,0,3.3,8,68580,snow crab,Chionoecetes opilio,.2,21,3.917771,411.365923,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,41,L-21,937516,110,89,ALDEBARAN,10-JUL-1998 03:19PM,58.66833,-170.4407,58.64188,-170.44368,74,2.95,.53,.053513,1.911,18.14,0,1.4,7.7,68580,snow crab,Chionoecetes opilio,137.1,136,2561.994282,2541.438529,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,61,F-24,937527,121,89,ALDEBARAN,12-JUL-1998 02:27PM,56.65708,-171.97052,56.68283,-171.97723,126,2.898,.55,.054204,1.821,18.704,0,3.6,8.2,68580,snow crab,Chionoecetes opilio,.6,3,11.069255,55.346273,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,31,F-11,937416,10,89,ALDEBARAN,12-JUN-1998 11:10AM,56.65952,-161.5841,56.68522,-161.58282,90,2.857,.53,.048206,2.416,16.873,0,3.2,6.1,68580,snow crab,Chionoecetes opilio,9.3,33,192.921399,684.559801,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937213,31,C-07,937432,26,89,ALDEBARAN,19-JUN-1998 09:04AM,55.68237,-164.00263,55.70808,-163.99968,94,2.866,.52,.052677,1.979,18.38,0,3.6,6.9,68580,snow crab,Chionoecetes opilio,18.9,63,358.789819,1195.966063,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937212,20,L-18,937312,104,88,ARCTURUS,08-JUL-1998 08:59AM,58.64927,-168.49948,58.67465,-168.5005,54,2.823,.51,.044649,3.127,15.816,0,3.5,8.2,68580,snow crab,Chionoecetes opilio,64.1,150,1435.656346,3359.570233,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937212,50,B-02,937320,86,88,ARCTURUS,03-JUL-1998 09:22AM,55.32135,-166.97453,55.34358,-166.98363,139,2.538,.46,.048367,2.74,19.057,0,4,8,68580,snow crab,Chionoecetes opilio,2.3,6,47.553412,124.052379,High,species,98428,107315
1998,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199801,937212,10,K-04,937328,67,88,ARCTURUS,29-JUN-1998 11:24AM,58.31195,-165.9303,58.3388,-165.92685,45,2.995,.51,.049639,2.841,16.574,0,4.1,6.5,68580,snow crab,Chionoecetes opilio,.3,4,6.043619,80.58159,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,82,V-26,1010834,145,89,ALDEBARAN,06-JUL-2000 04:45PM,61.9881,-174.4994,62.01312,-174.4996,73,2.802,.51,.04952,2.309,17.673,0,-1.6,7.2,68580,snow crab,Chionoecetes opilio,50.27,1887,1015.150603,38106.011287,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,41,K-18,1010767,91,89,ALDEBARAN,19-JUN-2000 10:10AM,58.34554,-168.4751,58.32124,-168.4623,65,2.865,.51,.048556,2.391,16.948,0,1.5,3.5,68580,snow crab,Chionoecetes opilio,1.67,18,34.393264,370.705836,High,species,98428,107315
2000,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,200001,1010675,42,IH2019,1010782,106,89,ALDEBARAN,24-JUN-2000 06:20AM,57.48946,-169.3662,57.51487,-169.3665,70,2.851,.53,.047158,2.335,16.541,0,,6.5,68580,snow crab,Chionoecetes opilio,4.16,18,88.213357,381.692412,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,61,P-31,965706,183,89,ALDEBARAN,09-JUL-1999 05:20PM,59.99767,-177.2472,60.00178,-177.195,136,2.995,.54,.057711,1.786,19.269,0,.5,6.9,68580,snow crab,Chionoecetes opilio,44.6,557,772.820894,9651.597266,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,41,M-19,965607,91,89,ALDEBARAN,15-JUN-1999 06:23AM,59.00872,-169.1852,58.98473,-169.19479,57,2.769,.5,.04573,2.723,16.515,0,-.3,2.2,68580,snow crab,Chionoecetes opilio,14,204,306.144528,4460.963128,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,41,M-21,965616,118,89,ALDEBARAN,21-JUN-1999 06:34AM,59.00287,-170.4651,59.02755,-170.4733,73,2.838,.51,.048385,2.703,17.049,0,-1.5,3.9,68580,snow crab,Chionoecetes opilio,17.403,61,359.677125,1260.719682,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,42,IH2019,965632,97,89,ALDEBARAN,16-JUN-1999 08:23AM,57.51029,-169.35159,57.49124,-169.37801,73,2.701,.49,.045677,2.564,16.911,0,1.4,4.1,68580,snow crab,Chionoecetes opilio,19.6,65,429.103639,1423.047783,High,species,98428,107315
1999,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,199901,965532,41,Q-21,965648,122,89,ALDEBARAN,21-JUN-1999 04:12PM,60.32912,-170.6604,60.35275,-170.64549,64,2.817,.5,.056715,2.266,20.133,5.41,-1.6,3.7,68580,snow crab,Chionoecetes opilio,48.3,515,851.631644,9080.544447,High,species,98428,107315
